rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,rowupdate
2448,Kepler-541,b,Transit,1,5.08005848,,,,,,0.300,,0,1,0,1,19h36m35.92s,294.149669,+38d27m29.7s,38.458259,1020.00,13.281,Kepler-band,6166.00,1.41,2.06,2016-05-10
2449,Kepler-542,b,Transit,1,13.14497566,,,,,,0.140,,0,1,0,1,19h28m51.62s,292.215089,+38d32m54.9s,38.548588,439.00,13.435,Kepler-band,5526.00,0.93,0.90,2016-05-10
2450,Kepler-543,b,Transit,1,13.89961966,,,,,,0.223,,0,1,0,1,19h08m52.49s,287.218727,+38d51m45.0s,38.862513,212.00,13.577,Kepler-band,4671.00,0.70,0.67,2016-05-10
2451,Kepler-544,b,Transit,1,21.41616926,,,,,,0.189,,0,1,0,1,19h36m06.98s,294.029098,+39d03m06.6s,39.051846,797.00,13.542,Kepler-band,6206.00,1.16,1.22,2016-05-10
2452,Kepler-545,b,Transit,1,13.24934059,,,,,,0.240,,0,1,0,1,19h22m15.91s,290.566303,+40d41m31.4s,40.692045,831.00,14.150,Kepler-band,5882.00,1.04,1.07,2016-05-10
2453,Kepler-546,b,Transit,1,4.14702026,,,,,,0.624,,0,1,0,1,18h53m01.82s,283.257599,+40d59m25.8s,40.990498,896.00,14.288,Kepler-band,5967.00,1.11,1.15,2016-05-10
2454,Kepler-547,b,Transit,1,6.01038429,,,,,,0.357,,0,1,0,1,19h04m28.48s,286.118673,+44d20m43.0s,44.345280,361.00,14.247,Kepler-band,4828.00,0.78,0.73,2016-05-10
2455,Kepler-548,b,Transit,1,4.45419434,,,,,,1.070,,0,1,0,1,19h59m37.42s,299.905910,+45d26m22.8s,45.439678,776.00,14.995,Kepler-band,5535.00,0.93,0.90,2016-05-10
2456,Kepler-549,b,Transit,2,42.94956490,,,,,,0.229,,0,1,0,1,18h52m05.47s,283.022789,+47d15m40.1s,47.261135,648.00,14.621,Kepler-band,5360.00,0.88,0.84,2016-05-10
2457,Kepler-549,c,Transit,2,117.04049800,,,,,,0.261,,0,1,0,1,18h52m05.47s,283.022789,+47d15m40.1s,47.261135,648.00,14.621,Kepler-band,5360.00,0.88,0.84,2016-05-10
2458,Kepler-55,b,Transit,5,27.94814490,,,,1.49000,Mass,0.217,,1,1,0,1,19h00m40.40s,285.168338,+44d01m35.3s,44.026466,,15.791,Kepler-band,4503.00,0.62,0.62,2014-05-14
2459,Kepler-55,c,Transit,5,42.15164180,,,,1.11000,Mass,0.197,,1,1,0,1,19h00m40.40s,285.168338,+44d01m35.3s,44.026466,,15.791,Kepler-band,4503.00,0.62,0.62,2014-05-14
2460,Kepler-55,d,Transit,5,2.21109900,0.029000,,,,,0.142,,1,1,0,1,19h00m40.40s,285.168338,+44d01m35.3s,44.026466,,15.791,Kepler-band,4503.00,0.62,0.62,2014-05-14
2461,Kepler-55,e,Transit,5,4.61753400,0.048000,,,,,0.138,,1,1,0,1,19h00m40.40s,285.168338,+44d01m35.3s,44.026466,,15.791,Kepler-band,4503.00,0.62,0.62,2014-05-14
2462,Kepler-55,f,Transit,5,10.19854500,0.081000,,,,,0.142,,1,1,0,1,19h00m40.40s,285.168338,+44d01m35.3s,44.026466,,15.791,Kepler-band,4503.00,0.62,0.62,2014-05-14
2463,Kepler-550,b,Transit,1,8.60010411,,,,,,0.394,,0,1,0,1,19h50m48.06s,297.700240,+47d51m49.5s,47.863750,563.00,14.486,Kepler-band,5322.00,0.87,0.83,2016-05-10
2464,Kepler-551,b,Transit,1,12.37646610,,,,,,0.244,,0,1,0,1,19h01m56.41s,285.485043,+48d03m15.6s,48.054325,312.00,14.897,Kepler-band,4286.00,0.65,0.63,2016-05-10
2465,Kepler-552,b,Transit,1,5.26341577,,,,,,0.352,,0,1,0,1,19h22m59.44s,290.747687,+48d14m31.2s,48.242012,834.00,14.279,Kepler-band,5863.00,1.03,1.04,2016-05-10
2466,Kepler-553,b,Transit,2,4.03046804,,,,,,0.413,,0,1,0,1,19h54m12.20s,298.550829,+48d19m56.8s,48.332455,725.00,14.924,Kepler-band,5266.00,0.92,0.85,2016-05-10
2467,Kepler-553,c,Transit,2,328.23995460,,,,,,0.999,,0,1,0,1,19h54m12.20s,298.550829,+48d19m56.8s,48.332455,725.00,14.924,Kepler-band,5266.00,0.92,0.85,2016-05-10
2468,Kepler-554,b,Transit,1,1.90220856,,,,,,0.383,,0,1,0,1,19h45m37.64s,296.406853,+51d21m29.4s,51.358154,642.00,14.313,Kepler-band,5447.00,0.93,0.92,2016-05-10
2469,Kepler-555,b,Transit,1,16.21775407,,,,,,0.252,,0,1,0,1,19h02m04.04s,285.516852,+38d55m56.7s,38.932408,772.00,14.200,Kepler-band,5894.00,1.03,1.04,2016-05-10
2470,Kepler-556,b,Transit,1,11.72292176,,,,,,0.200,,0,1,0,1,19h22m07.07s,290.529444,+38d56m33.6s,38.942671,729.00,14.112,Kepler-band,5740.00,1.00,0.98,2016-05-10
2471,Kepler-557,b,Transit,1,3.70598955,,,,,,0.238,,0,1,0,1,19h34m50.03s,293.708458,+41d36m54.5s,41.615135,1126.00,14.641,Kepler-band,6068.00,1.11,1.16,2016-05-10
2472,Kepler-558,b,Transit,1,29.00790538,,,,,,0.211,,0,1,0,1,18h58m37.89s,284.657888,+42d39m09.6s,42.652676,652.00,14.805,Kepler-band,5242.00,0.85,0.81,2016-05-10
2473,Kepler-559,b,Transit,1,17.58752333,,,,,,0.322,,0,1,0,1,19h46m32.84s,296.636834,+43d48m10.1s,43.802792,793.00,14.743,Kepler-band,5630.00,0.96,0.95,2016-05-10
2474,Kepler-56,b,Transit,2,10.50160000,0.102800,,,0.07000,Mass,0.581,0.44200,1,1,0,1,19h35m02.00s,293.758347,+41d52m18.7s,41.871869,,12.440,Kepler-band,4840.00,1.32,4.23,2014-05-14
2475,Kepler-56,c,Transit,2,21.40239000,0.165200,,,0.57000,Mass,0.874,1.06000,1,1,0,1,19h35m02.00s,293.758347,+41d52m18.7s,41.871869,,12.440,Kepler-band,4840.00,1.32,4.23,2014-05-14
2476,Kepler-560,b,Transit,1,18.47764449,,,,,,0.153,,0,1,0,1,20h00m49.46s,300.206095,+45d01m05.3s,45.018147,88.00,14.708,Kepler-band,3556.00,0.34,0.33,2016-05-10
2477,Kepler-561,b,Transit,2,58.36204950,,,,,,0.621,,0,1,0,1,19h34m59.30s,293.747096,+45d06m26.0s,45.107220,667.00,14.361,Kepler-band,5646.00,0.96,0.94,2016-05-10
2478,Kepler-561,c,Transit,2,5.35016198,,,,,,0.239,,0,1,0,1,19h34m59.30s,293.747096,+45d06m26.0s,45.107220,667.00,14.361,Kepler-band,5646.00,0.96,0.94,2016-05-10
2479,Kepler-562,b,Transit,1,18.00931444,,,,,,0.465,,0,1,0,1,19h20m28.71s,290.119627,+46d16m25.7s,46.273811,822.00,14.794,Kepler-band,5575.00,0.93,0.90,2016-05-10
2480,Kepler-563,b,Transit,1,22.18432708,,,,,,0.276,,0,1,0,1,19h29m47.11s,292.446272,+46d17m23.2s,46.289776,557.00,14.767,Kepler-band,5066.00,0.80,0.77,2016-05-10
2481,Kepler-564,b,Transit,1,3.75083228,,,,,,0.413,,0,1,0,1,19h47m21.21s,296.838379,+46d37m35.1s,46.626404,830.00,14.749,Kepler-band,5626.00,0.95,0.92,2016-05-10
2482,Kepler-565,b,Transit,1,4.24374723,,,,,,0.325,,0,1,0,1,18h54m28.31s,283.617946,+47d11m48.1s,47.196686,1041.00,15.000,Kepler-band,5735.00,0.98,0.95,2016-05-10
2483,Kepler-566,b,Transit,1,18.42794624,,,,,,0.192,,0,1,0,1,19h26m13.08s,291.554496,+47d48m52.1s,47.814480,628.00,14.958,Kepler-band,5132.00,0.83,0.79,2016-05-10
2484,Kepler-567,b,Transit,1,16.54297375,,,,,,0.201,,0,1,0,1,19h50m41.43s,297.672615,+48d18m08.3s,48.302315,568.00,14.687,Kepler-band,5148.00,0.84,0.79,2016-05-10
2485,Kepler-568,b,Transit,1,11.02347475,,,,,,0.202,,0,1,0,1,19h52m25.37s,298.105708,+48d24m04.1s,48.401150,126.00,14.273,Kepler-band,3768.00,0.55,0.53,2016-05-10
2486,Kepler-569,b,Transit,1,34.18890521,,,,,,0.282,,0,1,0,1,18h54m01.75s,283.507278,+48d33m09.4s,48.552605,645.00,14.106,Kepler-band,5616.00,0.95,0.93,2016-05-10
2487,Kepler-57,b,Transit,2,5.72931960,,,,18.86000,Mass,0.195,,1,1,0,1,19h34m33.91s,293.641285,+44d39m25.3s,44.657040,,14.809,Kepler-band,5145.00,0.83,0.73,2014-05-14
2488,Kepler-57,c,Transit,2,11.60925670,,,,6.95000,Mass,0.138,,1,1,0,1,19h34m33.91s,293.641285,+44d39m25.3s,44.657040,,14.809,Kepler-band,5145.00,0.83,0.73,2014-05-14
2489,Kepler-570,b,Transit,1,4.30166200,,,,,,0.219,,0,1,0,1,19h21m45.02s,290.437586,+48d47m30.8s,48.791885,642.00,14.332,Kepler-band,5496.00,0.93,0.90,2016-05-10
2490,Kepler-571,b,Transit,1,4.79859939,,,,,,0.236,,0,1,0,1,19h06m12.24s,286.551020,+49d25m07.5s,49.418743,756.00,14.675,Kepler-band,5527.00,0.93,0.90,2016-05-10
2491,Kepler-572,b,Transit,1,17.20523483,,,,,,0.230,,0,1,0,1,19h24m53.06s,291.221081,+50d34m52.7s,50.581303,532.00,14.472,Kepler-band,5212.00,0.83,0.79,2016-05-10
2492,Kepler-573,b,Transit,1,22.18329658,,,,,,0.249,,0,1,0,1,19h18m05.08s,289.521162,+51d14m14.3s,51.237316,758.00,14.118,Kepler-band,5746.00,0.99,1.02,2016-05-10
2493,Kepler-574,b,Transit,1,7.65880414,,,,,,0.213,,0,1,0,1,19h20m59.29s,290.247043,+52d08m56.9s,52.149136,747.00,14.528,Kepler-band,5612.00,0.95,0.91,2016-05-10
2494,Kepler-575,b,Transit,1,9.37891944,,,,,,0.213,,0,1,0,1,19h07m51.33s,286.963889,+37d49m46.9s,37.829700,852.00,14.720,Kepler-band,5710.00,0.97,0.95,2016-05-10
2495,Kepler-576,b,Transit,1,29.91136794,,,,,,0.292,,0,1,0,1,19h40m43.90s,295.182920,+38d39m15.2s,38.654231,698.00,14.424,Kepler-band,5672.00,0.99,0.97,2016-05-10
2496,Kepler-577,b,Transit,1,25.69578251,,,,,,0.227,,0,1,0,1,19h38m50.86s,294.711927,+39d04m25.5s,39.073762,549.00,14.885,Kepler-band,4984.00,0.78,0.73,2016-05-10
2497,Kepler-578,b,Transit,1,1.61688370,,,,,,0.178,,0,1,0,1,19h15m01.19s,288.754950,+39d33m49.2s,39.563656,568.00,14.411,Kepler-band,5334.00,0.87,0.83,2016-05-10
2498,Kepler-579,b,Transit,1,9.66857723,,,,,,0.178,,0,1,0,1,19h40m00.49s,295.002039,+39d57m10.5s,39.952923,663.00,14.272,Kepler-band,5636.00,0.99,0.96,2016-05-10
2499,Kepler-58,b,Transit,3,10.21849540,,,,1.39000,Mass,0.248,,1,1,0,1,19h45m26.08s,296.358649,+39d06m54.7s,39.115194,,14.820,Kepler-band,6099.00,0.95,1.13,2014-05-14
2500,Kepler-58,c,Transit,3,15.57415680,,,,2.19000,Mass,0.255,,1,1,0,1,19h45m26.08s,296.358649,+39d06m54.7s,39.115194,,14.820,Kepler-band,6099.00,0.95,1.13,2014-05-14
2501,Kepler-58,d,Transit,3,40.10137100,0.236000,,,,,0.262,,0,1,0,1,19h45m26.08s,296.358649,+39d06m54.7s,39.115194,,14.820,Kepler-band,6099.00,0.95,1.13,2014-05-14
2502,Kepler-580,b,Transit,1,8.22241966,,,,,,0.229,,0,1,0,1,18h53m59.96s,283.499815,+40d33m10.1s,40.552805,333.00,15.000,Kepler-band,4298.00,0.67,0.64,2016-05-10
2503,Kepler-581,b,Transit,1,40.60698210,,,,,,0.235,,0,1,0,1,19h41m43.87s,295.432782,+40d38m53.7s,40.648247,833.00,14.560,Kepler-band,5772.00,1.00,1.00,2016-05-10
2504,Kepler-582,b,Transit,1,18.49235668,,,,,,0.328,,0,1,0,1,19h50m00.88s,297.503687,+41d03m25.3s,41.057021,751.00,14.915,Kepler-band,5564.00,0.93,0.91,2016-05-10
2505,Kepler-583,b,Transit,1,6.51002530,,,,,,0.203,,0,1,0,1,18h48m26.72s,282.111330,+42d21m16.2s,42.354504,805.00,14.825,Kepler-band,5523.00,0.94,0.91,2016-05-10
2506,Kepler-584,b,Transit,1,35.18103040,,,,,,0.376,,0,1,0,1,19h12m55.34s,288.230593,+42d24m49.0s,42.413624,1445.00,14.856,Kepler-band,6195.00,1.17,1.24,2016-05-10
2507,Kepler-585,b,Transit,1,2.75235975,,,,,,0.252,,0,1,0,1,19h06m06.84s,286.528499,+43d52m24.3s,43.873405,604.00,14.034,Kepler-band,5593.00,0.96,0.93,2016-05-10
2508,Kepler-586,b,Transit,1,2.10472218,,,,,,0.249,,0,1,0,1,19h32m13.73s,293.057220,+45d33m04.3s,45.551193,707.00,14.427,Kepler-band,5575.00,0.94,0.92,2016-05-10
2509,Kepler-587,b,Transit,1,10.94027841,,,,,,0.199,,0,1,0,1,19h14m40.97s,288.670690,+47d23m56.9s,47.399143,852.00,14.909,Kepler-band,5549.00,0.92,0.89,2016-05-10
2510,Kepler-588,b,Transit,1,4.22162536,,,,,,0.235,,0,1,0,1,18h57m01.73s,284.257210,+47d41m20.2s,47.688953,972.00,14.708,Kepler-band,5835.00,1.01,1.00,2016-05-10
2511,Kepler-589,b,Transit,1,16.54964934,,,,,,0.203,,0,1,0,1,18h42m33.93s,280.641367,+47d45m07.0s,47.751954,643.00,14.680,Kepler-band,5296.00,0.88,0.83,2016-05-10
2512,Kepler-59,b,Transit,2,11.86817070,,,,2.05000,Mass,0.098,,1,1,0,1,19h08m09.48s,287.039503,+46d38m24.5s,46.640129,,14.307,Kepler-band,6074.00,1.04,0.94,2014-05-14
2513,Kepler-59,c,Transit,2,17.98012350,,,,1.37000,Mass,0.177,,1,1,0,1,19h08m09.48s,287.039503,+46d38m24.5s,46.640129,,14.307,Kepler-band,6074.00,1.04,0.94,2014-05-14
2514,Kepler-590,b,Transit,1,5.85296257,,,,,,0.359,,0,1,0,1,19h45m32.53s,296.385544,+48d14m00.4s,48.233448,986.00,14.434,Kepler-band,6000.00,1.10,1.15,2016-05-10
2515,Kepler-591,b,Transit,1,81.16942990,,,,,,0.302,,0,1,0,1,19h04m05.77s,286.024025,+48d25m54.4s,48.431770,793.00,14.499,Kepler-band,5677.00,0.97,0.94,2016-05-10
2516,Kepler-592,b,Transit,1,2.82019241,,,,,,0.213,,0,1,0,1,19h03m09.76s,285.790685,+48d40m59.7s,48.683262,1034.00,14.665,Kepler-band,5913.00,1.04,1.04,2016-05-10
2517,Kepler-593,b,Transit,1,21.21708973,,,,,,0.256,,0,1,0,1,19h39m48.35s,294.951451,+48d39m04.3s,48.651188,1016.00,14.560,Kepler-band,5967.00,1.08,1.10,2016-05-10
2518,Kepler-594,b,Transit,1,13.64618192,,,,,,0.194,,0,1,0,1,19h15m41.18s,288.921586,+49d45m43.3s,49.762035,742.00,14.748,Kepler-band,5485.00,0.91,0.87,2016-05-10
2519,Kepler-595,b,Transit,1,25.30292332,,,,,,0.340,,0,1,0,1,19h38m16.89s,294.570393,+50d40m22.9s,50.673023,639.00,14.773,Kepler-band,5247.00,0.87,0.83,2016-05-10
2520,Kepler-596,b,Transit,1,21.30022655,,,,,,0.309,,0,1,0,1,19h18m00.16s,289.500676,+51d41m08.6s,51.685730,1083.00,14.020,Kepler-band,6267.00,1.21,1.32,2016-05-10
2521,Kepler-597,b,Transit,1,13.02365861,,,,,,0.211,,0,1,0,1,19h33m52.83s,293.470106,+39d15m10.1s,39.252808,660.00,14.070,Kepler-band,5683.00,0.97,0.95,2016-05-10
2522,Kepler-598,b,Transit,1,3.70175428,,,,,,0.134,,0,1,0,1,19h32m29.62s,293.123423,+40d56m05.2s,40.934766,686.00,14.759,Kepler-band,5307.00,0.87,0.86,2016-05-10
2523,Kepler-599,b,Transit,1,15.65562652,,,,,,0.253,,0,1,0,1,19h03m38.76s,285.911509,+41d04m10.0s,41.069443,627.00,14.970,Kepler-band,5127.00,0.83,0.79,2016-05-10
2524,Kepler-6,b,Transit,1,3.23469960,0.048520,,88.930,0.66800,Mass,1.304,0.40000,0,1,0,1,19h47m20.94s,296.837254,+48d14m23.9s,48.239964,,13.303,Kepler-band,5647.00,1.21,1.39,2015-10-15
2525,Kepler-60,b,Transit,3,7.13340000,,,,0.01318,Mass,0.153,4.62000,1,1,0,1,19h15m50.70s,288.961242,+42d15m54.0s,42.265011,,13.959,Kepler-band,5905.00,1.04,1.26,2016-04-07
2526,Kepler-60,c,Transit,3,8.91870000,,,,0.01211,Mass,0.170,3.06000,1,1,0,1,19h15m50.70s,288.961242,+42d15m54.0s,42.265011,,13.959,Kepler-band,5905.00,1.04,1.26,2016-04-07
2527,Kepler-60,d,Transit,3,11.89810000,,,,0.01309,Mass,0.178,2.91000,1,1,0,1,19h15m50.70s,288.961242,+42d15m54.0s,42.265011,,13.959,Kepler-band,5905.00,1.04,1.26,2016-04-07
2528,Kepler-600,b,Transit,1,23.67517607,,,,,,0.259,,0,1,0,1,18h55m19.93s,283.833059,+41d58m43.1s,41.978649,624.00,14.721,Kepler-band,5279.00,0.84,0.81,2016-05-10
2529,Kepler-601,b,Transit,1,5.37886844,,,,,,0.170,,0,1,0,1,18h48m01.11s,282.004612,+42d10m35.5s,42.176533,429.00,14.005,Kepler-band,5160.00,0.85,0.79,2016-05-10
2530,Kepler-602,b,Transit,1,15.28469497,,,,,,0.186,,0,1,0,1,19h44m07.68s,296.031983,+42d08m31.0s,42.141949,971.00,14.519,Kepler-band,6062.00,1.08,1.13,2016-05-10
2531,Kepler-603,b,Transit,3,21.05358596,,,,,,0.236,,0,1,0,1,19h37m07.44s,294.280982,+42d17m27.5s,42.290970,967.00,14.854,Kepler-band,5808.00,1.01,1.01,2016-05-10
2532,Kepler-603,c,Transit,3,127.90757740,,,,,,0.580,,0,1,0,1,19h37m07.44s,294.280982,+42d17m27.5s,42.290970,967.00,14.854,Kepler-band,5808.00,1.01,1.01,2016-05-10
2533,Kepler-603,d,Transit,3,6.21712920,,,,,,0.118,,0,1,0,1,19h37m07.44s,294.280982,+42d17m27.5s,42.290970,967.00,14.854,Kepler-band,5808.00,1.01,1.01,2016-05-10
2534,Kepler-604,b,Transit,1,25.85501786,,,,,,0.231,,0,1,0,1,19h29m15.84s,292.316017,+42d37m34.5s,42.626255,981.00,14.718,Kepler-band,5890.00,1.02,1.03,2016-05-10
2535,Kepler-605,b,Transit,2,3.38353807,,,,,,0.128,,0,1,0,1,19h09m10.90s,287.295436,+43d16m47.5s,43.279873,570.00,14.140,Kepler-band,5462.00,0.91,0.88,2016-05-10
2536,Kepler-605,c,Transit,2,2.35895152,,,,,,0.077,,0,1,0,1,19h09m10.90s,287.295436,+43d16m47.5s,43.279873,570.00,14.140,Kepler-band,5462.00,0.91,0.88,2016-05-10
2537,Kepler-606,b,Transit,1,24.31575992,,,,,,0.295,,0,1,0,1,19h29m42.57s,292.427378,+44d22m52.6s,44.381268,1208.00,14.686,Kepler-band,6161.00,1.13,1.22,2016-05-10
2538,Kepler-607,b,Transit,1,0.63816320,,,,,,0.078,,0,1,0,1,19h24m13.73s,291.057206,+44d37m56.6s,44.632381,500.00,14.405,Kepler-band,5196.00,0.84,0.80,2016-05-10
2539,Kepler-608,b,Transit,1,6.41251504,,,,,,0.325,,0,1,0,1,19h35m31.90s,293.882931,+44d38m17.1s,44.638096,926.00,14.684,Kepler-band,5820.00,1.00,1.01,2016-05-10
2540,Kepler-609,b,Transit,1,6.52121067,,,,,,0.299,,0,1,0,1,19h28m52.88s,292.220313,+44d42m00.1s,44.700031,1143.00,14.856,Kepler-band,5971.00,1.09,1.14,2016-05-10
2541,Kepler-61,b,Transit,1,59.87756000,,0.250000,89.800,,,0.192,,0,1,0,1,19h41m13.08s,295.304508,+42d28m31.0s,42.475290,,14.995,Kepler-band,4017.00,0.64,0.62,2014-05-14
2542,Kepler-610,b,Transit,2,6.99692655,,,,,,0.374,,0,1,0,1,19h32m41.12s,293.171343,+45d03m56.2s,45.065605,1113.00,14.807,Kepler-band,5943.00,1.10,1.13,2016-05-10
2543,Kepler-610,c,Transit,2,151.86392000,,,,,,0.294,,0,1,0,1,19h32m41.12s,293.171343,+45d03m56.2s,45.065605,1113.00,14.807,Kepler-band,5943.00,1.10,1.13,2016-05-10
2544,Kepler-611,b,Transit,1,2.43703330,,,,,,0.147,,0,1,0,1,19h04m01.19s,286.004962,+45d28m49.4s,45.480392,906.00,14.573,Kepler-band,5761.00,1.01,1.01,2016-05-10
2545,Kepler-612,b,Transit,1,3.72215641,,,,,,0.253,,0,1,0,1,19h25m25.11s,291.354639,+45d44m52.4s,45.747898,932.00,14.911,Kepler-band,5693.00,0.98,0.96,2016-05-10
2546,Kepler-613,b,Transit,1,15.77979614,,,,,,0.204,,0,1,0,1,18h51m08.84s,282.786824,+46d14m42.0s,46.244992,864.00,14.608,Kepler-band,5723.00,0.98,0.96,2016-05-10
2547,Kepler-614,b,Transit,1,14.03491514,,,,,,0.213,,0,1,0,1,19h53m32.36s,298.384823,+46d16m33.8s,46.276043,571.00,14.574,Kepler-band,5268.00,0.85,0.81,2016-05-10
2548,Kepler-615,b,Transit,1,10.35584657,,,,,,0.155,,0,1,0,1,18h49m48.14s,282.450603,+46d19m17.1s,46.321404,330.00,14.337,Kepler-band,4655.00,0.73,0.69,2016-05-10
2549,Kepler-616,b,Transit,2,9.99761851,,,,,,0.217,,0,1,0,1,19h39m57.39s,294.989131,+46d50m18.0s,46.838329,1019.00,14.957,Kepler-band,5753.00,0.98,0.97,2016-05-10
2550,Kepler-616,c,Transit,2,90.41135560,,,,,,0.304,,0,1,0,1,19h39m57.39s,294.989131,+46d50m18.0s,46.838329,1019.00,14.957,Kepler-band,5753.00,0.98,0.97,2016-05-10
2551,Kepler-617,b,Transit,1,1.68269615,,,,,,0.118,,0,1,0,1,18h54m57.77s,283.740710,+47d30m58.7s,47.516293,150.00,14.818,Kepler-band,3712.00,0.51,0.48,2016-05-10
2552,Kepler-618,b,Transit,1,3.59576964,,,,,,0.232,,0,1,0,1,19h04m59.96s,286.249817,+48d03m39.4s,48.060940,1115.00,14.827,Kepler-band,5860.00,1.05,1.08,2016-05-10
2553,Kepler-619,b,Transit,2,5.40427220,,,,,,0.282,,0,1,0,1,19h23m23.77s,290.849058,+48d24m57.7s,48.416016,1111.00,14.697,Kepler-band,5980.00,1.09,1.11,2016-05-10
2554,Kepler-619,c,Transit,2,1.20846503,,,,,,0.151,,0,1,0,1,19h23m23.77s,290.849058,+48d24m57.7s,48.416016,1111.00,14.697,Kepler-band,5980.00,1.09,1.11,2016-05-10
2555,Kepler-62,b,Transit,5,5.71493200,0.055300,,89.200,0.03000,Mass,0.117,,0,1,0,1,18h52m51.06s,283.212747,+45d20m59.5s,45.349865,368.00,13.725,Kepler-band,4925.00,0.69,0.64,2014-05-14
2556,Kepler-62,c,Transit,5,12.44170000,0.092900,,89.700,0.01300,Mass,0.048,,0,1,0,1,18h52m51.06s,283.212747,+45d20m59.5s,45.349865,368.00,13.725,Kepler-band,4925.00,0.69,0.64,2014-05-14
2557,Kepler-62,d,Transit,5,18.16406000,0.120000,,89.700,0.04400,Mass,0.174,,0,1,0,1,18h52m51.06s,283.212747,+45d20m59.5s,45.349865,368.00,13.725,Kepler-band,4925.00,0.69,0.64,2014-05-14
2558,Kepler-62,e,Transit,5,122.38740000,0.427000,,89.980,0.11300,Mass,0.144,,0,1,0,1,18h52m51.06s,283.212747,+45d20m59.5s,45.349865,368.00,13.725,Kepler-band,4925.00,0.69,0.64,2014-05-14
2559,Kepler-62,f,Transit,5,267.29100000,0.718000,,89.900,0.11000,Mass,0.126,,0,1,0,1,18h52m51.06s,283.212747,+45d20m59.5s,45.349865,368.00,13.725,Kepler-band,4925.00,0.69,0.64,2014-05-14
2560,Kepler-620,b,Transit,1,12.91375431,,,,,,0.296,,0,1,0,1,19h24m38.25s,291.159391,+51d20m05.5s,51.334866,1241.00,14.647,Kepler-band,6155.00,1.15,1.22,2016-05-10
2561,Kepler-621,b,Transit,1,2.62811375,,,,,,0.205,,0,1,0,1,19h23m42.55s,290.927286,+39d54m50.9s,39.914145,389.00,14.915,Kepler-band,4521.00,0.72,0.68,2016-05-10
2562,Kepler-622,b,Transit,1,14.28226676,,,,,,0.190,,0,1,0,1,18h57m54.83s,284.478472,+40d55m59.2s,40.933110,259.00,14.672,Kepler-band,4201.00,0.64,0.61,2016-05-10
2563,Kepler-623,b,Transit,1,9.07097734,,,,,,0.269,,0,1,0,1,19h47m56.81s,296.986721,+47d28m38.6s,47.477390,811.00,14.959,Kepler-band,5443.00,0.90,0.86,2016-05-10
2564,Kepler-624,b,Transit,1,14.58649607,,,,,,0.206,,0,1,0,1,19h40m46.41s,295.193389,+39d32m22.8s,39.539677,731.00,13.490,Kepler-band,6117.00,1.10,1.18,2016-05-10
2565,Kepler-625,b,Transit,2,7.75192492,,,,,,0.178,,0,1,0,1,19h28m36.11s,292.150459,+39d38m15.3s,39.637581,502.00,13.307,Kepler-band,5789.00,1.04,0.96,2016-05-10
2566,Kepler-625,c,Transit,2,4.16536510,,,,,,0.094,,0,1,0,1,19h28m36.11s,292.150459,+39d38m15.3s,39.637581,502.00,13.307,Kepler-band,5789.00,1.04,0.96,2016-05-10
2567,Kepler-626,b,Transit,1,14.48585199,,,,,,0.204,,0,1,0,1,19h14m47.68s,288.698651,+39d42m29.8s,39.708288,690.00,13.946,Kepler-band,5813.00,1.01,1.05,2016-05-10
2568,Kepler-627,b,Transit,1,40.69944430,,,,,,0.333,,0,1,0,1,19h28m25.03s,292.104279,+39d46m04.5s,39.767914,1143.00,13.949,Kepler-band,6424.00,1.30,1.49,2016-05-10
2569,Kepler-628,b,Transit,1,15.45805670,,,,,,0.749,,0,1,0,1,19h21m47.82s,290.449257,+39d51m17.3s,39.854802,579.00,13.398,Kepler-band,5721.00,1.00,1.28,2016-05-10
2570,Kepler-629,b,Transit,1,7.23858540,,,,,,0.123,,0,1,0,1,19h17m40.28s,289.417832,+39d56m42.0s,39.945013,383.00,13.359,Kepler-band,5444.00,0.93,0.84,2016-05-10
2571,Kepler-63,b,Transit,1,9.43415050,0.080000,0.450000,87.806,0.37800,Mass,0.545,3.00000,0,1,0,1,19h16m54.28s,289.226179,+49d32m53.5s,49.548203,200.00,12.020,V (Johnson),5576.00,0.98,0.90,2014-05-14
2572,Kepler-630,b,Transit,1,161.47439370,,,,,,0.284,,0,1,0,1,19h33m42.49s,293.427043,+39d56m32.8s,39.942437,657.00,13.871,Kepler-band,5829.00,1.02,1.04,2016-05-10
2573,Kepler-631,b,Transit,1,17.97979059,,,,,,0.259,,0,1,0,1,19h47m32.58s,296.885757,+40d13m41.6s,40.228233,843.00,13.500,Kepler-band,6185.00,1.24,1.33,2016-05-10
2574,Kepler-632,b,Transit,1,30.99660733,,,,,,0.197,,0,1,0,1,19h49m00.63s,297.252613,+40d17m19.0s,40.288605,349.00,13.332,Kepler-band,5322.00,0.91,0.84,2016-05-10
2575,Kepler-633,b,Transit,1,8.50340718,,,,,,0.145,,0,1,0,1,19h40m52.18s,295.217437,+40d35m32.1s,40.592251,634.00,13.716,Kepler-band,5899.00,1.02,1.15,2016-05-10
