pdes,a,e,M,per
323P,2.611063149525005,.9816378201685886,180.7502637878306,4.21924034781266
324P,3.095929042189836,.153784445570409,343.0000762445442,5.44746814848672
325P,3.419580405672789,.6209692370658518,12.97471555311555,6.32364428364153
326P,4.072762283750205,.3182371979313405,212.4222577812742,8.21943178669862
327P,3.558380906381675,.5640633708366993,351.9655327131616,6.71253951205985
328P,4.195387705516426,.5519136124159065,354.925618276224,8.59342624781674
329P,5.189704100956596,.6801033233876189,277.1976499058702,11.8228477550602
330P,6.584778628190427,.5493369040093351,147.2739919266454,16.8974033462786
331P,3.003793367672493,.04208657647672002,128.3440254427781,5.20610931959496
332P,3.087241138959552,.4885908891871415,6.843118908480498,5.42455393248836
333P,4.226662333791823,.7356027972760536,205.1023257606656,8.6896949859273
334P,6.455716393804044,.3565963323530912,31.30349365899818,16.4030597537886
335P,3.589527246050208,.5435608267699537,23.71252108350663,6.80086389603657
336P,4.81512544175775,.453387169222765,10.49838389370262,10.5662190720411
