full_name,epoch_mjd,a,e,i,om,w,ma,per_y
"310433 (2000 AH1)",57400,5.289201086648117,.03304171417164332,28.90516200167615,301.1851479944017,186.0897908093204,106.0734276417245,12.1644735940672
"310439 (2000 AT253)",57400,5.231797012213002,.02137383216012733,9.051627824597398,118.2089860301711,294.4011799878264,189.2933621268251,11.966979044389
"310641 (2002 CZ206)",57400,5.166690783559539,.006131539249825403,13.35439264935715,137.3092563594521,6.411228174599852,73.21761996766635,11.7442938278161
"310645 (2002 CV229)",57400,5.097047866282305,.05199669543302587,8.272147972923547,344.7689983261895,97.63537907416918,150.9578086051368,11.5076400848243
"310655 (2002 DK20)",57400,5.18546658850034,.1214531437855009,2.356888352270688,318.8743302986898,169.1841667860834,85.9535447781585,11.8083702717327
"310666 (2002 EW124)",57400,5.108298647180755,.08660467996017482,15.73759707552673,352.4361258013668,65.09682505362126,167.4019566545844,11.5457625508763
"310668 (2002 EQ140)",57400,5.14383218176013,.07169616964743268,8.369491230768922,358.7030220110481,102.5463155177017,121.3271400793377,11.6664410014642
"310670 (2002 EY162)",57400,5.092860360456798,.06884812165561241,18.90914812572509,4.307953146846669,107.346479689453,126.1937113726789,11.4934617567618
"310867 (2003 GF28)",57400,5.190629663836173,.075017320052222,3.495463390876717,188.4147170857028,338.609622457594,52.38434084111835,11.8260107321837
"310870 (2003 GD48)",57400,5.230036295805813,.06665614557128939,9.112954751903588,63.87595306500391,182.4357994386499,340.68008379166,11.9609384764649
"310871 (2003 GG57)",57400,5.267181907238893,.02209312748121047,14.4962353859049,82.15744808427574,170.49018753832,347.4845745882649,12.0885908401175
"310872 (2003 HF14)",57400,5.208074272191563,.01791559001675604,29.30770813433377,22.37227981406446,20.77880055895389,180.6187533298156,11.8856778751333
"311592 (2006 JC42)",57400,5.2867119596099,.04574975965767717,17.76385552576573,263.217002922751,218.165197609695,116.8851950932737,12.155887602441
"311615 (2006 PP31)",57400,5.209819083962864,.03565914866856099,11.9902909890702,304.0330629533073,56.90982718753276,244.2635492585628,11.8916512944113
"311997 (2007 MW2)",57400,5.20722741388122,.07195912667743309,5.945594582155295,268.1377047178679,167.4890660459287,127.9751898680039,11.882778989085
"312001 (2007 PK2)",57400,5.18234546488812,.1207232442339177,17.95334325284321,136.073132469,348.1745797512564,89.32652887140998,11.7977107188381
"312023 (2007 RT75)",57400,5.364531860883144,.02663401565725076,4.351751227003199,154.7572579651473,241.8667238737604,194.6317143018611,12.4252731772536
"312457 (2008 QH42)",57400,5.289192563143777,.09084800733089939,15.84887226966334,170.9090466246343,232.2900477702584,184.9316557626412,12.1644441896543
