name,a,e,pha
,2.299819675655789,.6947007418425317,N
,2.325626318520796,.5836660678747257,N
,1.081460721421952,.4365866064200712,N
,1.13528887184498,.7380970926363091,N
,1.593670103679605,.2361995872711172,N
,.877883776462743,.4114756716306711,Y
,.7405755259363188,.3587304628545213,N
,1.853940293226643,.478259562619401,Y
,.946610441223931,.1236911991904678,Y
,1.207428450604037,.5310345965781139,Y
,1.359102321566,.4814214972824907,N
,2.261054914755986,.4476237310794194,N
,1.145533374149686,.2380498220120779,N
,1.112632769314899,.5528863077455072,N
,1.25873552791311,.1183767844523595,N
,1.240898957780186,.3575396832428934,Y
,.8726679341012111,.3736611446213278,N
,1.376005631211229,.3021402582617884,Y
,2.635387646771412,.5743510470265386,N
,1.247579733851084,.2501199399434505,Y
,1.667275980957603,.3515161601295314,N
,2.579892818195347,.5095436288342012,N
,1.199514957812508,.571746713912075,N
,1.8763625302516,.5430194477738678,Y
,.8703152652249246,.4224046966897918,N
,2.122011200247692,.6369679467079685,Y
,2.118631089937527,.4881209194992691,N
,1.774778158237574,.6808382990564517,N
,2.462558710130436,.5019598362006048,N
,2.321114826500377,.4976386631674784,N
,2.225199429074269,.4270427938817031,N
,1.31314817096549,.2320021485182547,Y
,1.774307940878177,.7431504846410739,Y
,1.322906224879972,.1492585797598164,N
,1.400669035425492,.08648659323693211,N
,1.0921428360608,.5752477934477777,Y
,2.585473481758129,.5302332016010542,N
,1.304619949706836,.2375349812162705,N
,1.204693077045277,.339557501291043,N
,1.270970993547143,.5196240248601454,N
,1.318188124654623,.3817656216493894,Y
,2.939076388618784,.6191725652095729,N
,2.036864065816366,.5438374139488954,Y
,1.553157601198389,.4889997748385504,N
,1.925464607537327,.4740694979340458,Y
,1.248296307003548,.05148030586472672,N
,2.124106680191239,.4533669425416791,N
,1.787005865539119,.445340069388566,Y
,1.416938011680522,.368330731384664,N
,.7973630039858369,.5463246484676385,N
,1.297044297213721,.3652695792739147,Y
,2.270975284554728,.5693870496316826,Y
,2.043156108264433,.5881498648227514,Y
,2.911847408981373,.6350497148434038,N
,1.087000427880161,.2033717966977177,N
,1.219568748563599,.2951698217629672,Y
,1.835474353330689,.4645523224752358,N
,.7615199841550027,.601817441515487,Y
,1.344351392753998,.3348326851049909,Y
,2.688608149477172,.5400335458909907,N
,2.129447608821827,.4413660226429557,N
,2.47117821072968,.6407507827251896,N
,1.327960012779665,.6670895896168475,N
,.8764297000978445,.4343434238613783,Y
,1.36562196999577,.3691357881044773,Y
,1.469692758068683,.5467085006091514,Y
,1.907420334050837,.4504134877144077,N
,1.162143412841922,.3699550653537964,N
,2.568698412313591,.578265033405137,N
,1.494898187797775,.471473169824185,N
,1.577186354170131,.6882628761336241,Y
,2.415223497084759,.522439816298661,N
,1.526161813553425,.4105769122414639,N
Atira,.7410387307362212,.3221370411637515,N
,2.642837932456107,.5430849761022436,N
,1.571133407978124,.5194020849868792,N
,1.60918004131526,.4727003439182232,Y
,2.750051100563839,.6963506615613182,N
,1.295915001990307,.7410595920205056,N
,2.517107405435701,.4998802170229294,N
,1.229244952556763,.3544639501392397,Y
,.8276271711327472,.2106330349476356,Y
,1.660800267219559,.2478960090109717,N
,1.511931910391036,.4079239321896561,N
,1.109940520826838,.2919031662244114,Y
,1.626906811390311,.4534845475515824,N
,1.997557795704429,.859599604598864,N
,.9885754022007008,.2790956403877939,Y
,1.70067600569014,.4094755549136894,N
,1.001265315109902,.1361882573525175,Y
,1.665885928097783,.4234846666609443,Y
,2.12070324052644,.3922105943116636,N
Doloreshill,2.115983602475189,.3958501447932399,N
,2.15125737703262,.5651995022640686,Y
,2.012446501773834,.4163371637325874,N
,1.505245950793299,.2055247644860052,N
,1.30439428227888,.2470802693951685,N
,.6175935579768422,.4545421268063333,N
,1.626717265750255,.2542018388285465,N
,1.569865307720499,.3610019505786388,N
,1.656424397499716,.4677606378531362,N
,.980943642453218,.2831079630703509,N
,2.162490877670099,.5428085683369551,Y
,2.138160290618861,.4481842930130424,N
,2.294176022958157,.5061653166748149,N
,2.082781269831742,.5181830961853614,N
,2.720985718260862,.5475781847680692,N
,2.976567121339797,.7968223591866995,N
,1.905238538048164,.6255176432109162,Y
,2.476351045362471,.8803588626810701,N
,1.982897720035682,.4048453396438448,N
,1.336397427045924,.6031562904675997,Y
,1.794565336071562,.5121073148627131,N
,1.0843422670455,.5834774695809731,Y
,1.495791639078038,.1664976625783529,N
,1.460973960073768,.3109795455045515,Y
,1.277355299909555,.2025549878855853,N
,2.592107010692373,.6898485400619797,Y
,1.609822364977929,.2046028297449854,N
,1.543845132542991,.6995090429665096,N
,1.636961990530103,.2465136484482876,N
,2.749810129437523,.5322282926336339,N
,1.447696326520684,.3109701335251738,Y
,1.517395448544674,.2685913805925781,N
,1.77985547195212,.3946840467920981,N
,1.284690363558926,.113381638233802,N
,2.51668703619901,.5724891210966445,N
,1.25388328611391,.5570824774058784,N
,2.248386028712291,.66478430702548,N
,2.056852510542668,.3865744844315999,N
,1.054042930170286,.3498890717099606,Y
,1.27172435081146,.4247908029126674,Y
,1.369043306017796,.4838429772044127,N
,1.159964270187141,.5820376114987655,N
,1.417206838249055,.6142704023624549,Y
,2.296160322951132,.4852284229975411,N
,1.888345996451537,.5208460817589617,Y
,1.154221603086108,.6988254987724556,N
,2.47632260417354,.4903509775512533,N
,2.373409153310349,.4623839283021027,N
,1.857967884745604,.5342053205208445,Y
,2.420667370541823,.630836810683806,Y
,1.844178521888865,.3405756156771824,N
,2.118210067667667,.6007876789083159,Y
,1.053215669465198,.7992689984520429,N
,1.828244209898536,.2998409095847461,N
,1.685362738184911,.2736257785068271,N
,1.365508525464558,.3765773867286367,Y
,1.857281473815566,.3109907628635644,N
,1.573124983696542,.4524880273413195,N
,1.205080794238309,.6769638645268141,N
,2.431415445862468,.6722968876869063,Y
,.9596518736944802,.1354950350724498,N
,1.356023326553384,.3224943941163361,Y
,.8189002865226126,.3908261211715213,N
,2.550516685612846,.5723094566826954,N
,2.165670074462418,.7949282247286208,N
Ogmios,1.500219509732946,.2323132364912763,N
,1.372897732403486,.3825861856157279,Y
,2.570000028764509,.5112601856696876,N
,1.927433037571947,.3871242439303901,N
,1.843772659843396,.5702951678101658,N
,2.726760299602637,.5889754725310469,N
,2.555596516109881,.5352204370069883,N
,1.205959779426364,.6931448430688961,N
,1.463008474068077,.1915173249452744,N
,1.405837295719209,.8054909861835294,Y
,1.844613935066798,.3770763940072248,N
,2.465608507188508,.8904516611492169,N
,2.017788563052235,.6888368066606477,N
,2.237107239548196,.4542925397020712,N
,2.114633994363335,.4699593170349471,N
,2.054078228319999,.4870631233645425,N
,1.3189798349083,.2344516587605304,N
,1.749023539801872,.3647414776857156,N
,1.268160633793693,.7921453805260756,N
,2.114629007361993,.6413089748725878,N
,1.074631492481857,.2265286733948695,Y
,1.452163026433749,.407985422006714,Y
,2.643857697402506,.7695553669812814,Y
,1.93558083275181,.7003189435221707,N
,1.448467273978872,.4242958591193131,Y
,1.432707154885832,.2477185355776117,N
,1.452954449664255,.7873153157328452,Y
,2.305549785444502,.6111070301109466,N
,2.117086182354519,.6643859386633123,Y
,3.122753039678451,.6189068345289094,N
,1.847208878661107,.59137095277827,Y
,1.845485107071024,.4660490956797027,Y
,2.516892181760325,.5195607131894321,N
,1.653849973270028,.3351884413460439,N
,.9589740327859247,.1519678730957716,Y
,1.649395705100348,.7314994086391479,Y
,1.684618014048833,.5698293776965923,Y
,1.756029334555797,.5171291180987466,N
,2.32446347079427,.5583534015098857,Y
,2.153763474449768,.7513993491586224,N
,1.322464744951505,.691518620266504,N
,.636971810076937,.5624112395408497,Y
,1.487004473430821,.1432413158020181,N
,1.932674670833686,.3306642455981645,N
,.8554948117552631,.373555613890857,N
,1.146353427325934,.6325190715454895,N
,1.247496655820415,.5635219076778466,N
,1.363219042873566,.1414505507416323,N
,1.373373865744454,.1708397846484639,N
,2.298842833573932,.7475171302611571,Y
,1.792405578019997,.3033330907380274,N
,1.787993188543056,.4392728676299482,Y
,2.565285299195218,.7211841649544196,Y
,2.093635166768104,.6389470692412478,Y
,1.039065209414107,.118666346670111,Y
,2.643173349303893,.5242878094511008,N
,.9338750632743679,.2356791656979764,Y
,1.299424698834397,.3546843046761246,Y
,1.258084857984656,.5384586601554915,N
,1.758575101942918,.683739359378707,N
,.9889395433930016,.121094954436643,N
,2.02925082337819,.4535727732871604,N
,2.309451329564666,.4729963910378461,N
,1.846235944288745,.5113038720654385,N
,2.61198407341703,.598650752920502,N
,2.015236735906682,.7083223219625083,N
,2.132746956594902,.5153061683341272,Y
,1.812560553736001,.3372556470266739,N
,1.85971471746297,.6035138073638691,N
,2.877454864634903,.6972857432390202,N
,2.824288502804428,.6613979770752374,Y
,1.690179026916216,.308779109968329,N
,2.689395381462051,.6632468740304683,N
,.9136060739824199,.27425561288445,N
,1.113541249954898,.6753902367402396,Y
,1.837627027656998,.3671736562331545,N
,1.526908554050392,.5864729161579516,Y
,1.673494332734842,.4853391037366994,Y
,.9138607407306669,.4120637717209702,Y
,2.764611231237796,.5317143462016325,N
,2.177787755098919,.41254744670789,N
,1.180570412976353,.2617247225566008,Y
,1.320701945608272,.197900631162792,N
,1.626090418143989,.4778274409557656,N
,1.230095752066684,.2705896922271179,Y
Lugh,2.550402645284444,.7034786706091354,Y
,2.22676018937852,.4177196868247763,N
,2.748493782208512,.6171641348963599,N
,1.72368872161477,.3853811774930996,N
,1.054512875586239,.6774107060393534,N
,1.196304344138505,.1926231031333278,N
,2.193540053732831,.5505066952854276,N
,1.356651812357303,.7328267375339679,N
,1.052702985999258,.2819918476420299,N
,2.483517126868291,.5372683979744007,N
,1.456672208911971,.3780475671634544,N
,1.900348930865162,.5963732720448137,Y
,2.535137397516341,.7049061412740428,N
,2.015935603456641,.6581514324225464,Y
,1.604869457474075,.194653989277705,N
,1.341347629535886,.400486758450064,Y
,2.361969620328967,.5510537814465541,N
,1.386303572975211,.1307560840025239,N
,2.209107761154951,.4797134330896469,N
,1.796394120643267,.544882222358127,N
,1.600152780622546,.3357608624989137,N
,1.461322827374815,.4397216217780499,N
,1.188954106286245,.05794473685417483,N
,1.421859290197477,.8305357650427934,N
,1.298712932270035,.7071855066543515,N
,1.906767994079894,.6191776707196658,N
,1.74386284039647,.2574675361611882,N
,2.294159265281564,.4439256173112959,N
,1.095336952770311,.6157799242898234,Y
,1.118810865492463,.2614692286612439,Y
,1.478726201204777,.7020043639931213,Y
,1.083283275580452,.1965940183602966,N
,1.364338372988278,.09340498449342056,N
,2.197204751031263,.8469668089757524,N
,1.333043712824213,.6138376819402243,N
,1.318526007069077,.2642011865314043,N
,.8231718674698454,.3691751388312837,Y
,2.680987758520674,.5610566168106968,N
,2.324889805805058,.6536613690550794,N
,1.456156146416631,.3560430155786268,Y
,2.170720207408959,.8170944902057253,N
,2.867013162998647,.6107155423717259,N
,1.974009339151408,.4956472650121048,N
,1.838539403023855,.3052496353754031,N
,1.701300975811135,.8261280192159975,Y
,1.419760768240651,.2237948310963175,N
,2.337998723971336,.4911237494814601,N
,1.576678470802392,.4695761067542956,Y
,2.360645473927401,.5729062149037175,N
,.9379852158342936,.3214371556794485,Y
,.9441728127825887,.6043232112764617,N
,2.350022241879433,.4670499160505143,N
,2.01794037467615,.7292062724299693,N
,1.133339248980346,.2588394600530068,Y
,2.175180838968176,.4730628703454472,N
,1.505700216694254,.2416087427124675,N
,1.406123505055022,.3470032385804558,N
,1.604166158620929,.3409754120906051,N
,1.738142774955616,.7141175846092997,N
,1.388528993149183,.3001544215351634,N
,2.251834530915846,.636691024370822,N
,1.458896433187224,.1212659281671282,N
,1.675732873197171,.3936029116397704,N
,1.80484707904752,.3406040561833565,N
,1.829694408320814,.3887821382498264,N
,1.958772594530779,.7196560642528168,N
,2.345682825366379,.4816507622822699,N
,.7933687057658727,.4923344359577947,N
,2.320885565152739,.4744572453868834,N
,2.230523801894078,.540973319425804,Y
,1.083984268859461,.4772200099328196,Y
,1.834236340640925,.8643756515166326,Y
,2.502308192255708,.6954084756380027,Y
,2.68521873021831,.5193817005604777,N
,2.138578073631137,.4147147569972696,N
,2.50542908641305,.5524346260795128,N
,2.458617806330283,.6411810169004131,Y
,1.748423935359456,.4861277721117943,N
,1.760506605336279,.4443056350958453,Y
,2.165186638015824,.4814087789218278,N
,2.217173239318623,.5285070515641934,N
,2.573625770176726,.8370853411421336,Y
,.8169312275328053,.69914346154109,N
,3.323958566619895,.6137330014262858,N
,2.910736137294593,.6984215254497719,N
,1.673101208157722,.2854043426872636,N
,1.694608933996344,.3300476104720447,N
,2.00407644032057,.3712388355252753,N
,1.967928558904867,.3931014566221175,N
,2.046667237272745,.4773991472388067,N
,1.483076712426179,.2834961077421537,N
,1.921833779049737,.3275615996076373,N
,1.018470235760934,.49277629099739,N
,1.049791192455451,.5178957612142495,N
,2.041835224330085,.6593515616987803,N
,2.109777636045572,.6007753754360164,Y
,.8930088834173213,.3645946364563586,Y
,1.380968580334367,.4393981416066266,N
,2.97426249553193,.6955910990015549,Y
,2.014422413816475,.5343106708319765,Y
,1.674326108034902,.6614392374790915,Y
,1.200568147617967,.1125513504839832,N
,2.250474997224706,.7621992424828339,N
,1.302261439016698,.7354930106973551,N
,.8747121884421704,.5460005910940867,Y
,1.089273202606535,.3971415358627349,N
,1.314869636884857,.2177312205457766,N
,1.369190891301494,.1968543688171418,N
,1.37886797355025,.7930153011162196,N
,1.44821929406304,.2073194558240853,N
,2.286586025246895,.6416319626484213,Y
,2.076102219256735,.6044440612955839,N
,2.075821541848411,.4338643129904686,N
,1.001139666188751,.6324122261550004,Y
,1.682920580903639,.7318148606690049,N
,1.586745537167358,.3017933341512506,N
,1.632398238609279,.223978370195981,N
,2.013062407013432,.3633343629435352,N
,1.693718815218182,.5859185375693289,N
,2.166767639880715,.4185595285025564,N
,1.718780754137504,.3955127434551187,N
,1.100270653231688,.8332161750307172,N
,1.754714031301216,.3297614221183516,N
,1.132907195797346,.2519921001527686,Y
,.8952036412228757,.2096663097013836,N
,1.533077039740294,.2188712632382436,N
,.9833415197536457,.3328229013158457,N
,1.046130837981596,.2614309964990155,Y
,1.436401101174731,.2485671043766616,N
,.7465677135815124,.3602603755326317,Y
,1.375703675857922,.4107210417976949,Y
,2.305417579072889,.7014240005943804,N
,1.249280756807623,.330316126939353,N
,1.455004884988805,.3785793864672064,Y
,1.129592897556976,.3278712685449807,Y
,1.896146479869336,.7380862557844379,N
,1.829666066330109,.3360162799821633,N
,2.405425475052357,.6592727165251371,Y
,1.147705096323621,.4177317913229848,N
,1.039082256969873,.6598204542445327,Y
,1.841215718716702,.9016452904491179,N
,2.637311670109655,.5143756840499699,N
,1.269116490211777,.5141928550860071,Y
,2.717896984232712,.7846565820319522,Y
,1.379158864554351,.7197016911560556,Y
,1.916770695384895,.6089621678694439,Y
,1.373740395565446,.1842682680496399,N
,1.105453541974171,.523945018709958,N
,2.000076169131002,.6045944351725653,Y
,1.260734456882338,.4419270141137921,N
,1.323851387508284,.5691610561862979,N
,1.638807172357873,.3007416642178192,N
,1.513462164591713,.2208810563940148,N
,1.551248253795956,.1710188863985518,N
,1.53283256917414,.1819201939815862,N
,1.280259745737448,.3206116116358198,Y
,1.489702285139246,.4586473424753562,N
,1.527459201859411,.2217841207374332,N
,2.045730115049298,.7957907904115457,N
,1.478825443500972,.4639064485575958,N
,2.206879222602137,.5839910233262829,N
,1.370949754447527,.9150972542387363,Y
,2.234153834527802,.5599312635067666,N
,1.864869917306247,.349556852326555,N
,2.104509738119089,.3827822158887614,N
,1.60835097637566,.2704719191596933,N
,2.263139284536984,.4818987188218962,N
,1.242721495055702,.5870977290157915,N
,1.978768008823124,.3454128816119241,N
,1.785145553305182,.2884353691346812,N
,1.260118660021138,.7499644398460472,N
,1.470866758809357,.780444735056655,N
,.789184381615479,.5987458553600659,N
,1.719782443774824,.3302233817201519,N
,1.294527494119558,.3814623944860632,N
,1.64889824657658,.5859670045692533,N
,1.640527072383787,.2333094749204123,N
,1.754757103238398,.8274506233727462,N
,1.618000723419634,.3679030074905758,N
,2.199299734649039,.442358901864127,N
,1.010510538624167,.2374120507927384,Y
,1.372433843701843,.6170766979382718,Y
,2.564294835857202,.6985122578819498,N
,1.522110851664283,.6329391018027803,N
,1.001293017220682,.3775609750355733,N
,.9856484853155086,.2638624988117929,N
,2.050756626706093,.7360731414656916,N
,2.510045435094668,.7264662878868432,N
,1.023167097610418,.258833560011588,N
,1.671370546009743,.6116274479812454,Y
,1.238279602171494,.4007328896898479,Y
,1.496099420253922,.5628381074956972,N
,2.125360249587064,.441573588154155,N
,1.104931523447787,.4839244237980779,N
,1.806590747060116,.5743603098683502,N
,1.630510002487388,.6634782612879037,N
,.9859350644963162,.2483025515296663,Y
,2.23246179512032,.4562260041664273,N
,2.236033700994958,.4569414015868014,N
